,id,img,label,pred_adult,pred_medical,pred_viol,pred_racy
1485,1182,./annot_3000_hate/EyMP_edXMAAnDIA.jpg,1,1,1,2,1
1486,770,./annot_2000_no_politics/Egn_QD-WsAE3skb.jpg,0,1,1,2,1
1487,1043,./annot_2000_no_politics/EVPRuxUU8AMoz00.jpg,0,1,2,2,1
1488,2088,./annot_3000_hate/EfgQ1CMXsAAHo5q.jpg,0,1,1,1,1
1489,2733,./annot_3000_hate/EgPZ5lrXYAAGl-9.jpg,0,1,1,1,3
1490,129,./annot_3000_hate/Ex5mRi6W8AAMAdP.jpg,0,1,1,1,1
1491,1724,./annot_2000_no_politics/EQ6_GsYVAAA3QR8.jpg,0,2,2,2,3
1492,1961,./annot_2000_no_politics/EvGXlzsWYAU0ryO.jpg,0,2,2,2,2
1493,1156,./annot_2000_no_politics/EvLPxYpWgAE1xpx.jpg,0,1,1,2,1
1494,297,./annot_2000_no_politics/EzmmLZRVEAIH86S.jpg,0,1,1,2,1
1495,958,./annot_3000_hate/EVqJNSnXkAAN7Wp.jpg,0,1,1,1,1
1496,561,./annot_3000_hate/EgUCdvzXoAAKe5y.jpg,0,1,2,1,2
1497,2559,./annot_3000_hate/EqCK4m_XEAAdebk.jpg,0,1,1,2,2
1498,806,./annot_3000_hate/EfCrwh5XYAAdhhs.png,0,1,2,2,1
1499,1541,./annot_2000_no_politics/Ez0eObEXsAAqgvf.png,1,1,2,2,1
1500,1353,./annot_2000_no_politics/EfuVpMhXkAAuOVd.jpg,0,1,3,1,1
1501,1618,./annot_3000_hate/EeVDDa9XsAAbde0.jpg,0,1,1,2,2
1502,73,./annot_2000_no_politics/EcI9AitWkAAB1V9.jpg,0,1,1,1,1
1503,327,./annot_3000_hate/EgdAIlhXgAEKihI.jpg,0,3,1,2,2
1504,1949,./annot_2000_no_politics/EprMeYsXMAA4oNj.jpg,0,1,1,1,1
1505,1061,./annot_3000_hate/EUns9hXU4AEkfxq.jpg,1,1,2,2,1
1506,674,./annot_3000_hate/EorZIJsXcAA7PGl.jpg,0,1,1,1,1
1507,556,./annot_2000_no_politics/EUxbY9BU8AI0K0J.jpg,0,2,2,2,2
1508,360,./annot_2000_no_politics/EeoaAUUWsAEIkZ0.jpg,0,1,1,1,1
1509,1117,./annot_2000_no_politics/Ez5jLpKVoAcFQfJ.jpg,0,1,2,2,1
1510,184,./annot_2000_no_politics/EfvBpWbXsAAlKp0.jpg,0,1,1,2,1
1511,666,./annot_2000_no_politics/Eo_T04GXIAcavgg.jpg,1,1,2,1,1
1512,728,./annot_2000_no_politics/EUiXWFoWkAANFd9.jpg,0,1,2,1,1
1513,2087,./annot_3000_hate/Et23KqZWYAA-kiO.jpg,0,1,2,2,1
1514,1166,./annot_3000_hate/EqEfQNiUUAI99Hc.jpg,0,1,2,2,1
1515,1981,./annot_3000_hate/Eu1wMlnXMAIIw8N.jpg,0,2,2,2,1
1516,516,./annot_2000_no_politics/EtKs6GKVgAI8Cvh.jpg,0,1,1,1,1
1517,2461,./annot_3000_hate/EewJTw-UYAAjGM8.jpg,0,1,1,2,1
1518,818,./annot_3000_hate/EReZdFQUYAE3JF1.jpg,0,1,2,2,1
1519,1306,./annot_3000_hate/EgoD-FeXcAccMLD.jpg,0,1,1,2,1
1520,822,./annot_3000_hate/Et_fMZxXIAAVscM.jpg,0,1,1,1,1
1521,17,./annot_3000_hate/EVbzvX2X0AEUTrH.jpg,0,1,2,2,2
1522,2243,./annot_3000_hate/EfqV-CfWkAAi9hW.jpg,0,2,3,3,3
1523,1318,./annot_3000_hate/Eo9S0_AWEAET-QR.jpg,1,2,2,2,2
1524,1857,./annot_3000_hate/EpZBg7sW8AINrH5.jpg,0,1,1,2,1
1525,1075,./annot_3000_hate/Ee_klXvXgAAHk76.jpg,0,1,1,2,1
1526,1505,./annot_3000_hate/Et1to04XMAI10ql.jpg,0,1,1,2,1
1527,172,./annot_3000_hate/EWDkmkTU8AEYu_y.jpg,1,2,2,1,1
1528,109,./annot_3000_hate/Eev6HyIXoAI3XAy.jpg,0,1,2,1,1
1529,549,./annot_3000_hate/Eer60ljXgAIAJ84.jpg,0,1,2,1,1
1530,2271,./annot_3000_hate/EV9Q_8TWsAA6n-c.jpg,0,1,1,2,2
1531,773,./annot_2000_no_politics/EP9PgmwU4AAMEkd.jpg,1,1,1,1,2
1532,924,./annot_3000_hate/EemZEkHXYAg8a9f.jpg,0,1,1,2,1
1533,475,./annot_2000_no_politics/EqaaJLKXMAE7bxx.jpg,0,1,1,2,1
1534,1642,./annot_3000_hate/EUgjHptU8AA5d3o.jpg,0,1,1,1,1
1535,2793,./annot_3000_hate/EuRf9JXXUA0ysEB.png,0,1,1,2,1
1536,416,./annot_3000_hate/EU4WWzRUMAA8AQT.jpg,0,1,1,2,1
1537,1031,./annot_3000_hate/EpAhf4JXYAY53zB.jpg,0,1,1,1,1
1538,469,./annot_2000_no_politics/ERiG7GuUcAAclLV.jpg,0,1,1,2,1
1539,720,./annot_2000_no_politics/Eu3Gf9iXcAALcAw.jpg,0,1,2,2,1
1540,1715,./annot_3000_hate/EyMtgNRXMAMV_bm.jpg,0,2,3,2,2
1541,73,./annot_3000_hate/EfPUm8YUMAIIBG5.jpg,0,1,1,1,1
1542,1503,./annot_3000_hate/EoRblq-UUAEAz-y.jpg,0,1,2,2,2
1543,2021,./annot_3000_hate/EUyRiEXWAAAHfG9.jpg,0,2,2,2,1
1544,441,./annot_2000_no_politics/EqDHWI7WMAUAidb.jpg,0,1,3,2,1
1545,425,./annot_3000_hate/EzGnQy4UYAUNZjz.jpg,1,1,2,2,1
1546,241,./annot_3000_hate/EQA3yg6UcAAGZoL.jpg,0,2,1,2,1
1547,2540,./annot_3000_hate/EgOPJlEXYAM8Qiz.jpg,0,1,1,1,1
1548,188,./annot_3000_hate/EUzmg5kWoAQex-7.jpg,0,1,1,1,1
1549,2564,./annot_3000_hate/EWeDF3RWAAA3HzH.jpg,1,1,1,2,3
1550,488,./annot_2000_no_politics/EoubNHrVQAIcIq-.jpg,1,1,1,2,2
1551,1185,./annot_2000_no_politics/EWCvuZ7XgAUgbXf.jpg,0,1,2,2,2
1552,1427,./annot_3000_hate/EWZPnpbU8AApqsZ.jpg,1,1,1,1,2
1553,2883,./annot_3000_hate/Eqb2POGW8AA1OCa.jpg,0,2,3,2,4
1554,355,./annot_3000_hate/EvL7w9_XcAEIDzv.jpg,0,1,1,2,1
1555,331,./annot_3000_hate/Ee7yKElWkActq8t.jpg,0,2,3,3,3
1556,450,./annot_2000_no_politics/EVsoGwCU8AIDv-w.jpg,1,1,1,2,1
1557,166,./annot_2000_no_politics/Ex3ENYOVIAAX-b1.jpg,1,1,2,1,1
1558,446,./annot_3000_hate/Ef0AdN7WsAAC5x3.jpg,1,1,2,1,1
1559,2238,./annot_3000_hate/EpUJGqoXYAAcLyH.jpg,0,1,1,2,1
1560,273,./annot_3000_hate/EVzvJ4QXgAE9RJJ.jpg,1,2,2,2,2
1561,2040,./annot_3000_hate/EWYU1jDXgAY2GYk.jpg,1,1,2,2,1
1562,1887,./annot_2000_no_politics/EWjlw-OWoAAw6YH.png,0,1,2,2,1
1563,203,./annot_2000_no_politics/EWZQ-qhUEAE4pKq.jpg,0,2,1,2,1
1564,1501,./annot_3000_hate/Epl0NheU0AM_ayW.jpg,0,1,1,1,1
1565,731,./annot_3000_hate/EgTnfr_XsAEOtcB.jpg,0,1,3,1,2
1566,1299,./annot_3000_hate/EfCbOdxUwAAWX2U.jpg,0,1,2,2,3
1567,1237,./annot_3000_hate/EfwDLtHWAAUewmY.jpg,1,1,1,2,1
1568,264,./annot_2000_no_politics/Et9UbtqWgAgDa_A.jpg,0,1,2,2,1
1569,1723,./annot_3000_hate/EfVWi3SUcAE6TiO.jpg,1,2,2,1,4
1570,842,./annot_2000_no_politics/EecEF9eX0AAZ1Un.jpg,0,2,2,2,3
1571,485,./annot_3000_hate/EpC8aJ4WEAA5vVR.jpg,1,1,1,2,1
1572,696,./annot_2000_no_politics/EyOTKwQVoAEj3vg.jpg,0,2,2,2,5
1573,2407,./annot_3000_hate/EV1puoKUcAIWC1c.jpg,0,1,1,2,1
1574,1521,./annot_3000_hate/EV21WyZX0AY6Oe6.jpg,1,1,2,2,1
1575,1526,./annot_3000_hate/EqbmapxUcAEyziH.jpg,1,1,1,1,1
1576,456,./annot_2000_no_politics/EtfOzvnXUAQbDNy.jpg,0,1,1,1,1
1577,2619,./annot_3000_hate/Eevc3GtXgAEb_Ay.jpg,1,1,2,2,1
1578,1890,./annot_3000_hate/EfhIc4QU8AAh6ci.jpg,0,1,1,2,1
1579,2635,./annot_3000_hate/EgSScZvWoAADNMC.jpg,0,1,1,2,1
1580,1431,./annot_3000_hate/EWFJkUhUEAASIQj.jpg,0,2,2,2,5
1581,1964,./annot_3000_hate/EUxExInWsAA4E5-.jpg,0,2,2,1,1
1582,131,./annot_2000_no_politics/EfgsOTmWoAAy0Ry.jpg,1,1,1,2,1
1583,350,./annot_2000_no_politics/EgH1jIwU8AAwlcl.jpg,0,1,1,1,1
1584,1532,./annot_3000_hate/EpTXILlXIAEYPwt.png,0,1,1,1,1
1585,2077,./annot_3000_hate/EzDID5QXIAUSlAS.jpg,1,1,1,1,1
1586,1533,./annot_2000_no_politics/EWgafuxUYAAs4bw.png,0,1,1,2,1
1587,239,./annot_3000_hate/EugsZc5VcAYTpoH.jpg,0,1,2,2,1
1588,2949,./annot_3000_hate/EfOC_VUX0AAOlYP.jpg,0,2,1,1,2
1589,1270,./annot_3000_hate/ERp3skqXUAE3vbM.jpg,0,1,2,2,1
1590,333,./annot_3000_hate/EeTqNT_WkAAMLKW.jpg,0,1,2,2,2
1591,2944,./annot_3000_hate/EVwMqBrXYBMoGKq.jpg,1,1,2,2,1
1592,2854,./annot_3000_hate/EU8Pdc6WAAA7hpp.jpg,0,1,1,1,1
1593,490,./annot_2000_no_politics/EpDWDBKW4AMkEKF.jpg,0,2,2,2,3
1594,616,./annot_3000_hate/EWNSUZPXYAAE6xN.jpg,0,1,2,1,1
1595,980,./annot_2000_no_politics/EfO8jUnUEAA5sIO.jpg,0,1,1,1,1
1596,1355,./annot_2000_no_politics/Eu8k6H5VkAERSri.png,1,1,2,1,1
1597,618,./annot_3000_hate/EgLzdnBWoAE7MFE.jpg,0,1,1,2,2
1598,226,./annot_3000_hate/EV64izIXsAUJBhm.jpg,0,1,1,1,1
1599,1619,./annot_3000_hate/EgGnIRUUYAo7FF1.jpg,0,2,2,3,2
1600,1410,./annot_2000_no_politics/EyKUD8VWgAYH6Or.jpg,0,1,2,2,2
1601,568,./annot_2000_no_politics/EelvHK9UcAAXgMF.jpg,0,2,1,2,1
1602,399,./annot_2000_no_politics/Ee_d5OlU4AAqlxd.jpg,0,1,1,2,1
1603,601,./annot_3000_hate/EfmNnegUwAACa1-.jpg,1,1,2,2,1
1604,831,./annot_2000_no_politics/EWANA64WAAELAp7.jpg,1,1,1,1,1
1605,983,./annot_2000_no_politics/EfN1u36WsAAk9DL.jpg,1,1,2,2,1
1606,810,./annot_3000_hate/EWDFRZuXYAEWnu9.jpg,0,2,1,2,2
1607,77,./annot_3000_hate/Eug-15ZXIAwgOFM.jpg,0,2,1,2,3
1608,938,./annot_3000_hate/EgsHRudU0AAXxTH.jpg,1,1,1,2,2
1609,1023,./annot_2000_no_politics/EoaYdjYW4Ac7Pz2.jpg,0,1,2,2,1
1610,66,./annot_3000_hate/EVxFGpOXQAANm-I.jpg,0,1,2,2,1
1611,555,./annot_2000_no_politics/EWwVWsiXkAI7n0H.jpg,0,1,2,1,3
1612,130,./annot_3000_hate/EobvA6iVgAEORKR.jpg,0,1,2,3,1
1613,2094,./annot_3000_hate/EtUUo4lWYAQRB26.jpg,0,1,1,2,1
1614,1439,./annot_3000_hate/Efi-1JtXsAAQJ93.jpg,0,1,1,2,1
1615,580,./annot_2000_no_politics/EVOup2KUMAA2EF3.png,0,1,2,2,2
1616,1416,./annot_2000_no_politics/Ef_2QujUMAA5CuV.png,1,2,2,2,2
1617,483,./annot_2000_no_politics/EfxhRXnXoAgxO3l.png,0,1,1,1,1
1618,576,./annot_3000_hate/EgJY0YKWsAATApe.jpg,0,1,1,2,2
1619,1,./annot_3000_hate/EyJTcl3WEAIGS0A.jpg,0,1,1,2,1
1620,1322,./annot_3000_hate/EWdILvTXgAUcaOA.jpg,0,1,1,1,1
1621,52,./annot_3000_hate/EeT3AmgUMAAvxeL.jpg,0,1,2,2,1
1622,247,./annot_2000_no_politics/EoO39cpW4AAYGGA.jpg,1,1,1,2,2
1623,1659,./annot_3000_hate/Eoay7CXWMAAKG03.jpg,0,2,2,2,2
1624,2435,./annot_3000_hate/EV-lxEyUwAUU50-.jpg,0,2,1,1,2
1625,1470,./annot_2000_no_politics/EeXgKBgU4AAraSd.jpg,0,2,1,2,2
1626,2587,./annot_3000_hate/EU4-BkoU8AA3bJU.jpg,0,1,1,1,1
1627,1433,./annot_3000_hate/ERQI7QpX0AUtmyw.jpg,1,1,2,2,1
1628,507,./annot_3000_hate/ERp9imsXkAAwrP3.jpg,0,1,1,1,1
1629,2472,./annot_3000_hate/EovDZ11VQAASCHw.jpg,0,1,1,2,1
1630,74,./annot_2000_no_politics/EgQ26RvU8AI3iMi.jpg,0,1,1,2,2
1631,1904,./annot_3000_hate/EpkP6EWVoAAY5OA.jpg,0,1,2,2,1
1632,2042,./annot_3000_hate/ERHWyp5UYAMyG-H.jpg,0,1,1,1,1
1633,261,./annot_3000_hate/EfKa60GUYAAOzl6.jpg,0,2,1,3,2
1634,1320,./annot_2000_no_politics/EgDC1u8U0AAHbfP.jpg,0,1,1,1,1
1635,133,./annot_3000_hate/EgdqLRaWsAI9oAd.jpg,0,1,1,1,1
1636,1778,./annot_2000_no_politics/Ee-7X0IWsAAld33.jpg,0,1,1,2,1
1637,287,./annot_2000_no_politics/EUtFKozXQA0lPWX.jpg,0,2,1,2,1
1638,0,./annot_3000_hate/EfzVXLnX0AIp4ZB.jpg,1,1,1,2,2
1639,979,./annot_2000_no_politics/EeihR9fUMAAobhQ.jpg,0,2,2,2,1
1640,526,./annot_3000_hate/EyR_V0LUYAACgZK.png,0,2,1,1,1
1641,1137,./annot_2000_no_politics/EWSerkxXkAA8Ta4.jpg,1,1,2,2,1
1642,1867,./annot_2000_no_politics/EppoQ58WMAAZ0v2.png,0,2,2,1,1
1643,281,./annot_2000_no_politics/EWjp-XaU4AAeFcw.jpg,0,1,1,1,1
1644,704,./annot_2000_no_politics/EUlYrgdVAAAcUrA.jpg,0,1,2,2,1
1645,1203,./annot_3000_hate/Ex91pHeU8AI4nVI.jpg,0,1,1,1,1
1646,984,./annot_3000_hate/EgUISRpXYAUYahj.jpg,1,1,2,2,1
1647,1071,./annot_3000_hate/EfT5Y6dXYAIehQs.jpg,0,1,1,2,1
1648,978,./annot_3000_hate/EgOOBu1WAAYhWlG.jpg,0,1,1,2,1
1649,911,./annot_2000_no_politics/EtU2vOoXcAIN9UN.png,0,1,1,2,1
1650,1704,./annot_3000_hate/EqHunDqWMAElGqL.jpg,1,2,2,1,2
1651,1804,./annot_3000_hate/EVLH3cKU4AARy7_.jpg,0,1,1,2,1
1652,422,./annot_3000_hate/EVyRj07WkAAZ2Pw.jpg,0,1,2,2,1
1653,1035,./annot_2000_no_politics/EWZSUztWAAAhfJN.png,1,1,2,2,2
1654,169,./annot_2000_no_politics/EpTtco1UwAAuvu0.jpg,0,1,1,1,1
1655,2503,./annot_3000_hate/EgQYCAsXoAMtkQY.jpg,0,2,1,2,2
1656,0,./annot_2000_no_politics/EfSackBUYAAiGXv.jpg,0,1,2,2,1
1657,156,./annot_2000_no_politics/EzxeS7eXEAIiOMI.jpg,0,1,2,2,1
1658,1134,./annot_3000_hate/EfT3VcoWAAMWgHz.jpg,0,1,1,2,1
1659,719,./annot_3000_hate/EqYAcw9W4AAcOpq.jpg,0,1,2,2,3
1660,1259,./annot_2000_no_politics/Eywifk2WUAAteGV.jpg,0,1,2,1,2
1661,2811,./annot_3000_hate/EgVTuhrWoAEIlGa.jpg,0,1,1,2,2
1662,1682,./annot_2000_no_politics/Eouj3cjXYAIpU0o.jpg,0,2,2,2,3
1663,1754,./annot_2000_no_politics/EV1KhHSXYAQORXE.jpg,0,1,1,1,1
1664,1407,./annot_3000_hate/EWXL1BSWsAAdV0d.jpg,0,1,2,2,1
1665,1730,./annot_3000_hate/EouAvucXIAUTEmp.png,1,1,1,2,2
1666,43,./annot_3000_hate/EgsbkTrXgAExTgT.jpg,0,1,1,1,1
1667,2665,./annot_3000_hate/ERbqa60WsAAnhQu.jpg,0,1,2,2,1
1668,1444,./annot_2000_no_politics/EyrPyGaUYAEUQ_q.jpg,0,1,1,2,2
1669,1881,./annot_2000_no_politics/Ee7dpepU8AAQCrY.jpg,0,1,1,1,1
1670,1167,./annot_2000_no_politics/Ez7dFaNXIAMebMx.jpg,0,2,2,2,3
1671,670,./annot_2000_no_politics/EykQ_srXEAAaGKg.jpg,0,1,1,1,1
1672,1290,./annot_2000_no_politics/EPsJGbCUwAEFW8F.jpg,0,1,2,2,2
1673,2493,./annot_3000_hate/EQeMIUhXUAcZgFr.jpg,0,1,2,2,2
1674,1343,./annot_2000_no_politics/EU4ZInxXkAYT3lW.jpg,1,3,2,2,5
1675,295,./annot_3000_hate/ERHh_ePXsAAjGqf.jpg,0,1,1,2,1
1676,1983,./annot_3000_hate/ERJCQ2lXkAE7GG8.jpg,1,1,2,2,1
1677,816,./annot_2000_no_politics/EgmgO8dWoAMHxBH.jpg,0,1,1,1,1
1678,471,./annot_2000_no_politics/EVfPN8QU0AMEiiQ.jpg,0,2,1,2,2
1679,1646,./annot_3000_hate/EgPGz3aWsAEk3fP.jpg,0,1,1,1,1
1680,2651,./annot_3000_hate/EfdpqCzXYAAuPMW.jpg,0,1,1,2,2
1681,1195,./annot_3000_hate/EunCEtDXYAAmnCc.jpg,0,1,1,1,2
1682,326,./annot_3000_hate/EoNyabGXMAIRdky.jpg,0,1,1,1,1
1683,337,./annot_2000_no_politics/EUig_TEXsAQb654.jpg,0,1,1,2,1
1684,760,./annot_3000_hate/EWaj1SRWkAAs5_P.jpg,1,1,1,2,1
1685,1105,./annot_3000_hate/EpnTRVHXUAA09M3.jpg,0,1,1,1,1
1686,306,./annot_2000_no_politics/Et1ziq6XUAEpIF5.jpg,0,1,2,2,1
1687,753,./annot_2000_no_politics/EumWGZ-XIAA912m.jpg,0,1,2,1,2
1688,1209,./annot_2000_no_politics/EWQxSw8WoAA92dl.jpg,0,1,1,2,1
1689,180,./annot_2000_no_politics/EoiYpEJVgAEyJ3y.jpg,0,1,1,2,1
1690,365,./annot_2000_no_politics/EoKctOcVcAYjaj1.jpg,1,2,1,1,3
1691,253,./annot_3000_hate/Ezle8fUXIAIR282.jpg,0,1,2,2,1
1692,284,./annot_2000_no_politics/EzkuBI9VcAM7nGJ.jpg,0,1,1,1,1
1693,2676,./annot_3000_hate/Ex5zlX8WQAEyAR0.jpg,0,1,2,2,1
1694,1358,./annot_2000_no_politics/EewG_pMXoAASnoa.jpg,0,1,1,2,1
1695,1262,./annot_2000_no_politics/Efu-2euWkAAu11Q.jpg,0,1,2,2,1
1696,700,./annot_2000_no_politics/EzmlYNZXIAU0MiT.jpg,1,2,2,2,2
1697,725,./annot_3000_hate/EWaeVmGVcAEd1Rr.jpg,1,2,1,2,2
1698,2987,./annot_3000_hate/EWEu6h6U4AEWY9i.jpg,0,1,1,2,1
1699,522,./annot_2000_no_politics/EgHRroEVAAAyPnD.jpg,0,1,1,1,1
1700,2395,./annot_3000_hate/EQDystqVAAE5unD.jpg,0,1,2,1,2
1701,765,./annot_2000_no_politics/Eel76miVAAAfS0S.jpg,0,1,2,2,1
1702,1629,./annot_3000_hate/EpP3BzNVQAAi67V.jpg,0,1,1,1,1
1703,664,./annot_2000_no_politics/EqeWf4kW8AAseWB.jpg,0,1,1,2,1
1704,592,./annot_2000_no_politics/EypMTCGXIAIX8Np.jpg,0,1,1,1,1
1705,826,./annot_2000_no_politics/EtwkLIcVIAQlcpt.jpg,1,2,2,2,1
1706,1168,./annot_2000_no_politics/EuhHFKZVIAYWrSj.jpg,0,1,2,2,2
1707,1506,./annot_2000_no_politics/EujjdjwVgAApKSO.jpg,0,2,2,3,1
1708,1838,./annot_3000_hate/EVta2QyXQAA2bfu.jpg,0,1,2,2,1
1709,1276,./annot_2000_no_politics/Eu360U9XIAEEvAt.jpg,0,1,2,2,1
1710,295,./annot_2000_no_politics/EV1uvy8XsBMGotd.jpg,0,2,1,1,3
1711,1605,./annot_3000_hate/EuSC31JUUAAdOyn.jpg,0,2,2,2,2
1712,1179,./annot_2000_no_politics/EzENbzXUYAE4b-i.jpg,1,1,1,1,2
1713,2558,./annot_3000_hate/EtfZc3gXAAIWfV8.jpg,1,1,2,2,1
1714,699,./annot_3000_hate/EUxQz8wUcAAJecV.jpg,0,1,2,2,2
1715,2634,./annot_3000_hate/EfECPnzU8AAhmRP.jpg,0,1,1,1,1
1716,2824,./annot_3000_hate/EV16-GpWkAMlDqU.jpg,1,1,1,2,1
1717,1555,./annot_2000_no_politics/EyfjYQAXEAEucMy.jpg,0,1,1,2,1
1718,1085,./annot_3000_hate/EUhm9iIXkAEmJ4-.jpg,1,2,2,2,5
1719,2269,./annot_3000_hate/EU7qsXrWsAAs7r2.jpg,0,1,2,1,1
1720,1434,./annot_3000_hate/EtZRlzAXMAEQ1L9.jpg,1,1,2,1,1
1721,2889,./annot_3000_hate/Ef0yG0KU4AEU_mq.jpg,0,1,2,1,2
1722,44,./annot_2000_no_politics/EyEId8NXAAQ40mB.jpg,0,1,2,2,1
1723,1452,./annot_2000_no_politics/Ept3i2hW4AAzT6h.jpg,0,1,2,2,1
1724,522,./annot_3000_hate/EfbLvEwWAAIY-Uj.jpg,1,1,1,2,1
1725,2597,./annot_3000_hate/EtJQGkoW4AAZfQV.jpg,0,1,2,2,1
1726,218,./annot_3000_hate/EgbfJGkXsAAJdYy.jpg,1,2,1,1,2
1727,1908,./annot_3000_hate/EQDxfEkVUAAfGq1.jpg,1,1,2,2,1
1728,702,./annot_3000_hate/EowPKjfXEAcybp3.jpg,0,1,2,2,1
1729,624,./annot_2000_no_politics/Ep4N5NmXYAANltz.jpg,0,2,2,1,3
1730,125,./annot_3000_hate/Ee-l6nXX0AAQhYR.jpg,0,1,1,2,2
1731,1668,./annot_2000_no_politics/EVta2QyXQAA2bfu.jpg,1,1,2,2,1
1732,2845,./annot_3000_hate/ERPoM-9WoAAuXEr.jpg,1,1,2,2,1
1733,359,./annot_2000_no_politics/Ez0H-bQVIAAH6A2.jpg,0,1,2,2,1
1734,201,./annot_3000_hate/EewhFXmWsAAqZm4.jpg,0,1,1,1,1
1735,495,./annot_3000_hate/EuQ9eizWQAM5n2d.jpg,0,1,1,2,1
1736,631,./annot_3000_hate/EuSAgwpXcAA6VAH.jpg,0,1,1,1,1
1737,904,./annot_2000_no_politics/EfH2qzxU4AIZqRG.jpg,0,1,1,1,1
1738,803,./annot_2000_no_politics/EfVEMJkUMAAUvzS.jpg,1,1,1,2,1
1739,1878,./annot_3000_hate/EWcyYw6WoAAZpSR.jpg,0,1,1,2,1
1740,486,./annot_2000_no_politics/EfGAepkUcAALkqC.jpg,0,1,2,2,2
1741,855,./annot_3000_hate/EPzp1rYU8AEXY8t.jpg,0,1,1,2,1
1742,2152,./annot_3000_hate/Efp7i38WsAAQPxD.jpg,0,1,2,1,2
1743,1579,./annot_2000_no_politics/EP7uJWkVUAI8NR9.jpg,1,1,1,2,3
1744,1171,./annot_2000_no_politics/Ef5LJczXoActmE2.png,0,1,2,2,1
1745,1582,./annot_3000_hate/EgEcqgRWkAAZKVr.jpg,1,2,1,1,1
1746,1828,./annot_3000_hate/Ez1qVDzXMAEqMBA.jpg,1,1,2,2,1
1747,1180,./annot_2000_no_politics/EVeWJDBVAAEp36k.jpg,1,1,1,1,1
1748,815,./annot_3000_hate/EpPgh71UUAAGrOZ.jpg,0,1,1,2,1
1749,669,./annot_2000_no_politics/EPvFyJPW4AEvh7c.jpg,0,1,1,1,1
1750,733,./annot_2000_no_politics/EREtLlxX0AEtUA2.jpg,0,1,1,1,2
1751,659,./annot_3000_hate/EzDlz1_XAAAJA4r.jpg,0,2,1,1,1
1752,101,./annot_2000_no_politics/EprJmYpU0AAfO-S.jpg,0,1,1,2,1
1753,1691,./annot_3000_hate/EpG2jwGW8AACTxW.jpg,0,1,2,1,1
1754,2431,./annot_3000_hate/EVLGa8sU8AUVUij.jpg,0,2,2,1,2
1755,195,./annot_2000_no_politics/EWCRaxEXQAEPhVD.jpg,0,2,2,2,5
1756,1462,./annot_2000_no_politics/EU4dALIXYAEVULV.jpg,0,1,1,1,1
1757,975,./annot_2000_no_politics/EpqIez9WwAAtVXs.jpg,1,1,1,2,1
1758,974,./annot_2000_no_politics/Eect1wfWkAEm-A0.jpg,0,1,2,1,2
1759,608,./annot_2000_no_politics/Eyl6o8EXMAEgyWn.png,1,1,2,2,1
1760,2231,./annot_3000_hate/EgPiJU1WoAAIgAu.jpg,0,1,1,2,1
1761,2363,./annot_3000_hate/EgGPctZXsAAfV-1.png,0,1,1,1,1
1762,955,./annot_2000_no_politics/Ep28oNvWwAAF8Tj.jpg,0,1,1,2,2
1763,527,./annot_2000_no_politics/EU4UbfAWsAELiYO.jpg,0,1,2,1,1
1764,988,./annot_3000_hate/ERxCZreWAAEZSB_.jpg,0,2,2,2,3
1765,58,./annot_3000_hate/Et0cORTXcAMy_Bs.jpg,0,1,1,1,1
1766,2959,./annot_3000_hate/Ef2cC6iXYAAoSGp.jpg,1,1,1,1,1
1767,1739,./annot_3000_hate/EVumo00XkAADyoB.png,0,1,2,2,1
1768,2106,./annot_3000_hate/EgKR96EVAAAPHO-.jpg,1,2,2,2,3
1769,1354,./annot_3000_hate/EebBIgJVoAEqhzF.jpg,0,1,1,2,1
1770,567,./annot_3000_hate/EfRIxAAWkAAqKz1.png,1,1,1,2,1
1771,1362,./annot_3000_hate/EqR0KndW8AcPO6A.jpg,1,1,2,2,1
1772,2099,./annot_3000_hate/EV_IVUcXsAMiH4g.jpg,1,1,1,2,1
1773,908,./annot_3000_hate/EWFcjnPUEAADpRU.jpg,0,1,3,2,2
1774,560,./annot_2000_no_politics/EVT4XJ_UEAEBGoP.jpg,0,2,2,2,1
1775,2180,./annot_3000_hate/EgjIFzmWAAA56eT.jpg,1,1,2,2,2
1776,179,./annot_3000_hate/EgUGBjNU0AEj8yB.jpg,0,1,2,2,1
1777,418,./annot_3000_hate/EUpCP0RXgAEvm2O.jpg,0,1,2,2,1
1778,439,./annot_3000_hate/Cnmi68uWEAAmxD6.jpg,1,1,2,3,1
1779,42,./annot_2000_no_politics/EVVO290WsAEk8ia.jpg,0,1,2,2,1
1780,43,./annot_2000_no_politics/Eu-AAMBXYAEwZZD.jpg,1,2,1,2,2
1781,1862,./annot_2000_no_politics/EfQXjQKXYAAUidL.jpg,0,1,2,1,1
1782,817,./annot_3000_hate/EWEOhyJUwAAuPu6.jpg,0,1,1,2,1
1783,1975,./annot_3000_hate/EpoY_vqXIAEku8b.jpg,0,2,2,2,2
1784,996,./annot_3000_hate/Ez6-K8aUcAQjqTT.jpg,0,1,1,1,1
1785,2018,./annot_3000_hate/EoH39vVVcAMdNBB.jpg,1,1,1,2,1
1786,1295,./annot_3000_hate/EfOL3IiXkAE4uPt.jpg,0,1,2,3,1
1787,597,./annot_2000_no_politics/EuRSjd6WYAUsxbo.jpg,0,2,1,1,2
1788,503,./annot_3000_hate/EUe16jEXgAIUk5K.jpg,0,1,2,2,1
1789,2545,./annot_3000_hate/EecgTk6WAAAYtmV.jpg,1,1,2,2,1
